feature,importance
EState_VSA1,0.41380751792870446
fr_Imine,0.3722436928926808
SlogP_VSA10,0.357592088698541
Chi0v,0.3193973018512876
PEOE_VSA9,0.3174906599163442
PEOE_VSA8,0.311387498741128
fr_ketone_Topliss,0.2825655063683674
fr_hdrzine,0.2665802045876079
PEOE_VSA3,0.2597247732468422
SMR_VSA6,0.24281189140957438
NumSaturatedCarbocycles,0.23929936010486072
BertzCT,0.239293859103245
Chi2v,0.2164267854694231
fr_ester,0.21277776872914925
fr_guanido,0.20999480552853036
fr_ArN,0.20823998130430393
Chi1,0.19476398607261514
fr_alkyl_halide,0.1939353845038597
SlogP_VSA12,0.1914241804116164
EState_VSA2,0.18617560582677997
fr_benzodiazepine,0.18295529058059387
PEOE_VSA2,0.17956426984075183
LabuteASA,0.16836135114542114
PEOE_VSA10,0.16318874086266563
NumAromaticRings,0.15384115788137995
fr_methoxy,0.15186215489606555
MinPartialCharge,0.14613782696343108
SMR_VSA3,0.14580737427991225
fr_unbrch_alkane,0.14275669205542338
fr_alkyl_carbamate,0.1379702412281628
fr_HOCCN,0.13229561916300403
SlogP_VSA2,0.1316935476709292
NOCount,0.13134934163727657
FractionCSP3,0.1268851115614323
fr_ketone,0.12643125760506257
Chi1v,0.12524481508038013
fr_priamide,0.11756729457322695
fr_benzene,0.11623503641144471
NumAromaticCarbocycles,0.11623503641144471
MinEStateIndex,0.11278693177727897
fr_allylic_oxid,0.10973146524790638
Chi4v,0.1079264853953002
SlogP_VSA3,0.10758813036959897
NumSaturatedRings,0.10379298797640725
NumHeteroatoms,0.10173709027319972
SMR_VSA10,0.0988260413205472
EState_VSA5,0.09761957018559705
PEOE_VSA14,0.09555054554769322
SMR_VSA1,0.09532256066677479
fr_aniline,0.09501768958776369
fr_NH1,0.094602300979077
fr_nitro,0.09420479207633432
MaxPartialCharge,0.09418490316857892
NumRotatableBonds,0.09302878017766539
SMR_VSA7,0.09279161161785203
fr_nitro_arom_nonortho,0.0914360932133837
EState_VSA3,0.08976252050149244
fr_piperdine,0.08933928525172416
NumHAcceptors,0.08893020168704986
fr_para_hydroxylation,0.08693670304546486
fr_piperzine,0.08606975643967615
fr_morpholine,0.08454314662111301
fr_Ndealkylation2,0.08423440533156486
HeavyAtomMolWt,0.08268719429512338
fr_phenol,0.08195869864219708
NumAliphaticRings,0.0800222802456109
Kappa2,0.07963223785288163
Chi4n,0.07627502403234515
NumAromaticHeterocycles,0.07521224293987057
fr_sulfonamd,0.07516036390474751
fr_ether,0.07443979686108444
fr_nitrile,0.0743046055441079
fr_sulfide,0.07369067100514572
fr_furan,0.07223586691117546
fr_dihydropyridine,0.07172781424537562
fr_urea,0.07150009612677499
fr_N_O,0.07000640368948263
NumAliphaticHeterocycles,0.0686830501806362
fr_oxime,0.06833479746203355
EState_VSA10,0.0682506351292853
fr_amide,0.06824612514492928
PEOE_VSA6,0.06693269288568045
fr_C_O_noCOO,0.06647080577065054
fr_halogen,0.0664553578947959
EState_VSA7,0.06490362058385989
SlogP_VSA6,0.06430310569694475
PEOE_VSA7,0.06398140468460393
SMR_VSA4,0.06323325322787814
fr_aryl_methyl,0.062897375049097
fr_Ar_OH,0.06152539872781582
fr_epoxide,0.057502364037247615
NumAliphaticCarbocycles,0.0550571323574
TPSA,0.05429000899639254
fr_Al_OH,0.05286187085305144
fr_bicyclic,0.05275939252311203
SlogP_VSA4,0.052616872238243705
PEOE_VSA12,0.052301176916415844
Chi3v,0.051565369053032925
fr_tetrazole,0.0515103493549144
fr_term_acetylene,0.05086455606181016
fr_lactone,0.04965451033060329
fr_azo,0.04668547884913127
VSA_EState9,0.045968437682760904
HallKierAlpha,0.045934889202115
MolMR,0.0455014765856181
fr_C_S,0.045218576073523156
fr_Al_OH_noTert,0.044221883347042676
fr_pyridine,0.04192460261128386
Chi1n,0.04131225418388377
fr_nitroso,0.04127116332677792
NHOHCount,0.04019440936140492
fr_imidazole,0.04011704709570287
Chi0,0.039946943059204716
fr_nitro_arom,0.03750384501894715
NumValenceElectrons,0.03733218547504442
Kappa3,0.0368570610995186
fr_imide,0.036493639695861085
MolLogP,0.03625982756579475
fr_COO2,0.035454303738879395
MinAbsEStateIndex,0.03510100022295928
BalabanJ,0.03489750635001458
fr_SH,0.034594851890238
fr_thiophene,0.03424936188702397
fr_oxazole,0.03361758548299984
Chi3n,0.03207595351448904
NumSaturatedHeterocycles,0.03171338415204642
MolWt,0.030353608492593356
PEOE_VSA11,0.028827452603920417
Chi2n,0.028375604075101483
fr_Ndealkylation1,0.028338905279096504
fr_phos_ester,0.02799988770277269
fr_phos_acid,0.027996349023175035
ExactMolWt,0.02763482704832366
Kappa1,0.027361444753196306
fr_sulfone,0.027215699415577478
fr_lactam,0.026909723158150663
fr_C_O,0.026393268426048007
EState_VSA9,0.026165555592436548
SMR_VSA5,0.0238313714266388
MaxEStateIndex,0.023808320970936447
MaxAbsEStateIndex,0.023808320970936447
fr_NH0,0.02231896136882374
PEOE_VSA1,0.022201347855579968
HeavyAtomCount,0.021925847002458587
NumHDonors,0.021538184336235444
fr_quatN,0.017877303759790956
fr_NH2,0.016733584981235148
MinAbsPartialCharge,0.015974433978757446
fr_phenol_noOrthoHbond,0.015423787943935266
MaxAbsPartialCharge,0.01520104369311571
fr_Ar_COO,0.01362243348274849
fr_hdrzone,0.01352458411166498
VSA_EState8,0.013123548136453764
RingCount,0.013016361521460176
fr_Ar_N,0.011521215486194048
fr_Al_COO,0.010117644997283372
EState_VSA4,0.009476664836116628
Chi0n,0.008747625619008154
EState_VSA6,0.008030440638275255
SlogP_VSA5,0.006096304236617148
fr_thiazole,0.00609342270812705
fr_amidine,0.005661466167508101
EState_VSA8,0.004137604446227656
fr_COO,0.0035047884854650982
fr_Nhpyrrole,0.0027089599506261333
fr_Ar_NH,0.0027089599506261333
SlogP_VSA1,0.0022573250744863465
SlogP_VSA8,0.00015877569677936925
SMR_VSA9,0.00012969055666439173
SlogP_VSA11,1.1875041491323322e-05
SlogP_VSA7,1.0112015742074305e-05
SMR_VSA2,9.329413902085269e-06
PEOE_VSA5,8.310496529026503e-06
Ipc,5.687301808188679e-06
VSA_EState10,3.912359044036251e-06
PEOE_VSA13,2.8432763982331226e-06
EState_VSA11,2.4501748188134055e-06
PEOE_VSA4,1.9011416105543128e-06
fr_aldehyde,0.0
VSA_EState2,0.0
fr_thiocyan,0.0
VSA_EState7,0.0
VSA_EState6,0.0
VSA_EState5,0.0
VSA_EState4,0.0
VSA_EState3,0.0
NumRadicalElectrons,0.0
fr_azide,0.0
fr_prisulfonamd,0.0
fr_isothiocyan,0.0
fr_barbitur,0.0
SlogP_VSA9,0.0
fr_diazo,0.0
SMR_VSA8,0.0
fr_isocyan,0.0
VSA_EState1,0.0
